motivo,regla,nro_inscripcion,periodo,producto,bandera,valor_problematico,accion
logic_rule,precio_sin_mayor_que_con,10819,2023-05,Gas Oil Grado 2,Puma,246.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-05,Gas Oil Grado 3,Puma,327.9,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-05,Nafta Súper,Puma,232.9,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-05,Nafta Premium,Puma,289.5,dropped
logic_rule,precio_sin_mayor_que_con,8783,2023-05,Gas Oil Grado 3,Blanca,250.19,dropped
logic_rule,precio_sin_mayor_que_con,1202,2023-05,Gas Oil Grado 2,DAPSA,246.43,dropped
logic_rule,precio_sin_mayor_que_con,11091,2023-05,Gas Oil Grado 2,Blanca,149.27,dropped
logic_rule,precio_sin_mayor_que_con,8265,2023-05,Nafta Premium,Shell,299.9,dropped
logic_rule,precio_sin_mayor_que_con,9422,2023-05,Gas Oil Grado 2,Puma,179.2,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-06,Nafta Súper,Puma,247.5,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-06,Nafta Premium,Puma,313.2,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-06,Gas Oil Grado 2,Puma,260.8,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-06,Gas Oil Grado 3,Puma,343.2,dropped
logic_rule,precio_sin_mayor_que_con,9422,2023-06,Gas Oil Grado 2,Puma,179.2,dropped
logic_rule,precio_sin_mayor_que_con,5580,2023-07,GNC,YPF,137.94,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-07,Gas Oil Grado 2,Puma,272.4,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-07,Nafta Premium,Puma,327.3,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-07,Nafta Súper,Puma,258.6,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-07,Gas Oil Grado 3,Puma,358.7,dropped
logic_rule,precio_sin_mayor_que_con,9422,2023-07,Gas Oil Grado 2,Puma,179.2,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-08,Gas Oil Grado 3,Puma,421.8,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-08,Nafta Súper,Puma,304.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-08,Nafta Premium,Puma,388.6,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-08,Gas Oil Grado 2,Puma,320.4,dropped
logic_rule,precio_sin_mayor_que_con,4335,2023-08,Gas Oil Grado 3,DAPSA,282.4,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-09,Gas Oil Grado 2,Puma,320.4,dropped
logic_rule,precio_sin_mayor_que_con,5867,2023-09,Nafta Súper,Axion,267.67,dropped
logic_rule,precio_sin_mayor_que_con,3280,2023-09,Gas Oil Grado 2,Shell,250.61,dropped
logic_rule,precio_sin_mayor_que_con,7532,2023-09,GNC,Shell,130.6,dropped
logic_rule,precio_sin_mayor_que_con,4101,2023-09,Gas Oil Grado 2,YPF,239.28,dropped
logic_rule,precio_sin_mayor_que_con,8681,2023-09,Nafta Súper,Axion,230.55,dropped
logic_rule,precio_sin_mayor_que_con,1248,2023-10,Nafta Súper,Axion,329.54,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-10,Gas Oil Grado 3,Puma,460.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-10,Nafta Premium,Puma,430.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-10,Nafta Súper,Puma,340.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-10,Gas Oil Grado 2,Puma,360.0,dropped
logic_rule,precio_sin_mayor_que_con,5867,2023-10,Nafta Súper,Axion,278.38,dropped
logic_rule,precio_sin_mayor_que_con,3913,2023-10,GNC,YPF,103.19,dropped
logic_rule,precio_sin_mayor_que_con,2917,2023-10,Nafta Común,Axion,349.0,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-10,Gas Oil Grado 3,DAPSA,413.03,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-10,Gas Oil Grado 2,DAPSA,338.29,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-10,Nafta Premium,DAPSA,403.15,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-10,Nafta Súper,DAPSA,309.03,dropped
logic_rule,precio_sin_mayor_que_con,1871,2023-11,GNC,YPF,199.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-11,Gas Oil Grado 3,Puma,540.3,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-11,Nafta Súper,Puma,403.8,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-11,Gas Oil Grado 2,Puma,418.4,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-11,Nafta Premium,Puma,510.6,dropped
logic_rule,precio_sin_mayor_que_con,5867,2023-11,Nafta Súper,Axion,342.96,dropped
logic_rule,precio_sin_mayor_que_con,8348,2023-11,GNC,YPF,98.26,dropped
logic_rule,precio_sin_mayor_que_con,8348,2023-11,Nafta Súper,YPF,236.91,dropped
logic_rule,precio_sin_mayor_que_con,8348,2023-11,Gas Oil Grado 3,YPF,353.03,dropped
logic_rule,precio_sin_mayor_que_con,8348,2023-11,Nafta Premium,YPF,360.33,dropped
logic_rule,precio_sin_mayor_que_con,977,2023-11,Gas Oil Grado 3,YPF,388.82,dropped
logic_rule,precio_sin_mayor_que_con,542,2023-11,Nafta Súper,YPF,278.79,dropped
logic_rule,precio_sin_mayor_que_con,1994,2023-11,Gas Oil Grado 2,YPF,392.0,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-11,Nafta Súper,DAPSA,381.78,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-11,Gas Oil Grado 3,DAPSA,492.63,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-11,Gas Oil Grado 2,DAPSA,405.79,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-11,Nafta Premium,DAPSA,460.38,dropped
logic_rule,precio_sin_mayor_que_con,1530,2023-12,Nafta Súper,YPF,634.32,dropped
logic_rule,precio_sin_mayor_que_con,2692,2023-12,Gas Oil Grado 3,Shell,668.13,dropped
logic_rule,precio_sin_mayor_que_con,7879,2023-12,Gas Oil Grado 3,Shell,718.62,dropped
logic_rule,precio_sin_mayor_que_con,4814,2023-12,GNC,Shell,189.42,dropped
logic_rule,precio_sin_mayor_que_con,9706,2023-12,Nafta Súper,YPF,522.96,dropped
logic_rule,precio_sin_mayor_que_con,9706,2023-12,Nafta Premium,YPF,627.92,dropped
logic_rule,precio_sin_mayor_que_con,9706,2023-12,Gas Oil Grado 3,YPF,651.66,dropped
logic_rule,precio_sin_mayor_que_con,9706,2023-12,Gas Oil Grado 2,YPF,552.48,dropped
logic_rule,precio_sin_mayor_que_con,7556,2023-12,GNC,Blanca,254.9,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-12,Gas Oil Grado 2,Puma,691.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-12,Nafta Súper,Puma,674.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-12,Nafta Premium,Puma,815.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2023-12,Gas Oil Grado 3,Puma,829.0,dropped
logic_rule,precio_sin_mayor_que_con,5867,2023-12,Nafta Súper,Axion,514.44,dropped
logic_rule,precio_sin_mayor_que_con,7123,2023-12,GNC,Axion,279.26,dropped
logic_rule,precio_sin_mayor_que_con,958,2023-12,GNC,YPF,213.99,dropped
logic_rule,precio_sin_mayor_que_con,5926,2023-12,Gas Oil Grado 2,YPF,561.15,dropped
logic_rule,precio_sin_mayor_que_con,7762,2023-12,Nafta Premium,YPF,570.0,dropped
logic_rule,precio_sin_mayor_que_con,10210,2023-12,Gas Oil Grado 3,Blanca,875.0,dropped
logic_rule,precio_sin_mayor_que_con,10210,2023-12,Gas Oil Grado 2,Blanca,780.0,dropped
logic_rule,precio_sin_mayor_que_con,483,2023-12,Nafta Premium,Shell,600.63,dropped
logic_rule,precio_sin_mayor_que_con,3519,2023-12,Nafta Súper,DAPSA,562.39,dropped
logic_rule,precio_sin_mayor_que_con,5923,2023-12,Nafta Súper,Voy,537.07,dropped
logic_rule,precio_sin_mayor_que_con,5923,2023-12,Gas Oil Grado 2,Voy,572.75,dropped
logic_rule,precio_sin_mayor_que_con,8128,2023-12,Gas Oil Grado 2,Axion,579.76,dropped
logic_rule,precio_sin_mayor_que_con,6058,2024-01,Nafta Premium,Axion,1121.0,dropped
logic_rule,precio_sin_mayor_que_con,504,2024-01,Gas Oil Grado 3,YPF,928.48,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-01,Gas Oil Grado 2,Puma,857.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-01,Nafta Súper,Puma,823.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-01,Gas Oil Grado 3,Puma,1009.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-01,Nafta Premium,Puma,994.0,dropped
logic_rule,precio_sin_mayor_que_con,3952,2024-01,GNC,YPF,348.19,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-01,Nafta Súper,Axion,645.62,dropped
logic_rule,precio_sin_mayor_que_con,10672,2024-01,Gas Oil Grado 2,YPF,998.95,dropped
logic_rule,precio_sin_mayor_que_con,5471,2024-01,Nafta Súper,Shell,858.76,dropped
logic_rule,precio_sin_mayor_que_con,3913,2024-01,Kerosene,YPF,515.0,dropped
logic_rule,precio_sin_mayor_que_con,9962,2024-01,Nafta Súper,Axion,685.89,dropped
logic_rule,precio_sin_mayor_que_con,10027,2024-01,Nafta Premium,Puma,850.26,dropped
logic_rule,precio_sin_mayor_que_con,3422,2024-02,Gas Oil Grado 3,Shell,724.0,dropped
logic_rule,precio_sin_mayor_que_con,3422,2024-02,Nafta Premium,Shell,702.0,dropped
logic_rule,precio_sin_mayor_que_con,4118,2024-02,Gas Oil Grado 3,Shell,724.0,dropped
logic_rule,precio_sin_mayor_que_con,4118,2024-02,Nafta Premium,Shell,702.0,dropped
logic_rule,precio_sin_mayor_que_con,10558,2024-02,Gas Oil Grado 3,Puma,1055.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-02,Nafta Premium,Puma,994.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-02,Gas Oil Grado 2,Puma,857.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-02,Nafta Súper,Puma,823.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-02,Gas Oil Grado 3,Puma,1009.0,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-02,Nafta Súper,Axion,700.9,dropped
logic_rule,precio_sin_mayor_que_con,8779,2024-02,Nafta Premium,YPF,1217.32,dropped
logic_rule,precio_sin_mayor_que_con,8783,2024-02,Gas Oil Grado 3,Blanca,860.91,dropped
logic_rule,precio_sin_mayor_que_con,3990,2024-02,GNC,YPF,372.0,dropped
logic_rule,precio_sin_mayor_que_con,3280,2024-02,Nafta Súper,Shell,868.82,dropped
logic_rule,precio_sin_mayor_que_con,7532,2024-02,GNC,Shell,299.0,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-02,Gas Oil Grado 3,YPF,831.43,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-02,Nafta Premium,YPF,789.21,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-03,Gas Oil Grado 3,YPF,895.5,dropped
logic_rule,precio_sin_mayor_que_con,3445,2024-03,Gas Oil Grado 2,YPF,938.0,dropped
logic_rule,precio_sin_mayor_que_con,10114,2024-03,Nafta Súper,Voy,554.0,dropped
logic_rule,precio_sin_mayor_que_con,10114,2024-03,Gas Oil Grado 2,Voy,605.0,dropped
logic_rule,precio_sin_mayor_que_con,10114,2024-03,Gas Oil Grado 3,Voy,730.19,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-03,Nafta Súper,Axion,744.35,dropped
logic_rule,precio_sin_mayor_que_con,6973,2024-03,Gas Oil Grado 3,Shell,1217.0,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-03,Gas Oil Grado 2,Blanca,998.0,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-03,GNC,Blanca,459.0,dropped
logic_rule,precio_sin_mayor_que_con,2821,2024-03,Nafta Súper,Puma,949.0,dropped
logic_rule,precio_sin_mayor_que_con,1159,2024-03,Nafta Premium,YPF,894.2,dropped
logic_rule,precio_sin_mayor_que_con,1112,2024-03,Nafta Premium,YPF,1152.81,dropped
logic_rule,precio_sin_mayor_que_con,895,2024-03,Nafta Premium,YPF,1505.8,dropped
logic_rule,precio_sin_mayor_que_con,895,2024-03,Nafta Súper,YPF,1460.78,dropped
logic_rule,precio_sin_mayor_que_con,827,2024-03,Nafta Súper,YPF,798.67,dropped
logic_rule,precio_sin_mayor_que_con,6413,2024-03,Nafta Premium,YPF,976.92,dropped
logic_rule,precio_sin_mayor_que_con,10793,2024-03,Gas Oil Grado 3,Puma,876.81,dropped
logic_rule,precio_sin_mayor_que_con,5092,2024-03,Gas Oil Grado 2,Blanca,1859.0,dropped
logic_rule,precio_sin_mayor_que_con,2690,2024-03,Nafta Súper,Shell,975.87,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-04,Gas Oil Grado 3,YPF,926.33,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-04,Nafta Premium,YPF,876.77,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-04,Nafta Súper,Puma,986.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-04,Gas Oil Grado 3,Puma,1197.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-04,Nafta Premium,Puma,1190.0,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-04,Nafta Súper,Axion,773.9,dropped
logic_rule,precio_sin_mayor_que_con,10231,2024-04,Gas Oil Grado 3,Shell,923.17,dropped
logic_rule,precio_sin_mayor_que_con,10991,2024-04,Gas Oil Grado 3,YPF,1168.44,dropped
logic_rule,precio_sin_mayor_que_con,7532,2024-04,GNC,Shell,381.4,dropped
logic_rule,precio_sin_mayor_que_con,3230,2024-04,Gas Oil Grado 3,Shell,930.5,dropped
logic_rule,precio_sin_mayor_que_con,3230,2024-04,Nafta Premium,Shell,849.75,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-04,Nafta Premium,YPF,873.54,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-04,Gas Oil Grado 2,YPF,782.69,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-04,Gas Oil Grado 3,YPF,925.77,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-05,Gas Oil Grado 3,YPF,926.33,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-05,Nafta Premium,YPF,914.36,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-05,Gas Oil Grado 2,YPF,785.92,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-05,Nafta Súper,YPF,749.14,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-05,Nafta Súper,Puma,1027.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-05,Nafta Premium,Puma,1239.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-05,Gas Oil Grado 3,Puma,1245.0,dropped
logic_rule,precio_sin_mayor_que_con,3625,2024-05,Gas Oil Grado 3,Axion,962.08,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-05,Nafta Súper,Axion,804.86,dropped
logic_rule,precio_sin_mayor_que_con,7040,2024-05,Nafta Súper,Shell,978.85,dropped
logic_rule,precio_sin_mayor_que_con,7040,2024-05,GNC,Shell,479.0,dropped
logic_rule,precio_sin_mayor_que_con,6820,2024-05,GNC,Blanca,434.0,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-05,Nafta Premium,YPF,904.57,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-05,Nafta Súper,YPF,739.28,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-05,Gas Oil Grado 2,YPF,809.55,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-05,Gas Oil Grado 3,YPF,958.62,dropped
logic_rule,precio_sin_mayor_que_con,9422,2024-05,Gas Oil Grado 2,Puma,956.3,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-06,Gas Oil Grado 3,YPF,984.91,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-06,Nafta Premium,YPF,947.89,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-06,Nafta Súper,YPF,776.02,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-06,Gas Oil Grado 2,YPF,834.3,dropped
logic_rule,precio_sin_mayor_que_con,6550,2024-06,Gas Oil Grado 3,Puma,1277.0,dropped
logic_rule,precio_sin_mayor_que_con,5867,2024-06,Nafta Súper,Axion,837.05,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-06,GNC,Blanca,406.0,dropped
logic_rule,precio_sin_mayor_que_con,8673,2024-06,Gas Oil Grado 2,YPF,1093.9,dropped
logic_rule,precio_sin_mayor_que_con,6503,2024-06,GNC,YPF,454.46,dropped
logic_rule,precio_sin_mayor_que_con,11058,2024-06,GNC,Blanca,4363.39,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-06,Nafta Premium,YPF,936.95,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-06,Nafta Súper,YPF,765.04,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-06,Gas Oil Grado 3,YPF,978.06,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-06,Gas Oil Grado 2,YPF,824.67,dropped
logic_rule,precio_sin_mayor_que_con,9422,2024-06,Gas Oil Grado 2,Puma,987.54,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-07,Gas Oil Grado 3,YPF,1011.18,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-07,Nafta Súper,YPF,797.39,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-07,Nafta Premium,YPF,974.01,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-07,Gas Oil Grado 2,YPF,856.65,dropped
logic_rule,precio_sin_mayor_que_con,1871,2024-07,Gas Oil Grado 2,YPF,2857.92,dropped
logic_rule,precio_sin_mayor_que_con,4651,2024-07,GNC,YPF,589.0,dropped
logic_rule,precio_sin_mayor_que_con,6667,2024-07,Nafta Súper,YPF,1097.18,dropped
logic_rule,precio_sin_mayor_que_con,5401,2024-07,Gas Oil Grado 3,Blanca,1231.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-07,Gas Oil Grado 3,Puma,1315.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-07,Nafta Súper,Puma,1100.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-07,Gas Oil Grado 2,Puma,1111.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-07,Nafta Premium,Puma,1327.0,dropped
logic_rule,precio_sin_mayor_que_con,5658,2024-07,Gas Oil Grado 2,Gulf,863.63,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-07,Gas Oil Grado 3,YPF,1009.47,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-07,Nafta Premium,YPF,968.35,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-07,Nafta Súper,YPF,791.49,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-07,Gas Oil Grado 2,YPF,851.95,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-08,Gas Oil Grado 2,YPF,869.9,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-08,Nafta Súper,YPF,809.55,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-08,Gas Oil Grado 3,YPF,1029.43,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-08,Nafta Premium,YPF,990.59,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-08,Nafta Súper,Puma,1128.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-08,Gas Oil Grado 3,Puma,1348.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-08,Nafta Premium,Puma,1360.0,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-08,Gas Oil Grado 2,Blanca,1020.0,dropped
logic_rule,precio_sin_mayor_que_con,3492,2024-08,GNC,Blanca,459.99,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-08,Nafta Premium,YPF,987.17,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-08,Nafta Súper,YPF,805.35,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-08,Gas Oil Grado 2,YPF,867.6,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-09,Gas Oil Grado 2,YPF,881.7,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-09,Nafta Súper,YPF,837.54,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-09,Gas Oil Grado 3,YPF,1046.06,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-09,Nafta Premium,YPF,1024.72,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-09,Gas Oil Grado 2,Puma,1162.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-09,Nafta Súper,Puma,1170.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-09,Nafta Premium,Puma,1413.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-09,Gas Oil Grado 3,Puma,1375.0,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-09,Nafta Súper,YPF,821.64,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-09,Gas Oil Grado 3,YPF,1036.04,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-09,Gas Oil Grado 2,YPF,871.23,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-09,Nafta Premium,YPF,1010.89,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-10,Nafta Súper,YPF,825.3,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-10,Nafta Premium,YPF,1011.26,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-10,Gas Oil Grado 3,YPF,1020.22,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-10,Gas Oil Grado 2,YPF,861.46,dropped
logic_rule,precio_sin_mayor_que_con,4910,2024-10,Nafta Premium,YPF,1410.0,dropped
logic_rule,precio_sin_mayor_que_con,4910,2024-10,Nafta Súper,YPF,1177.01,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-10,Nafta Súper,Blanca,1149.0,dropped
logic_rule,precio_sin_mayor_que_con,2053,2024-10,GNC,Blanca,559.0,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-10,Gas Oil Grado 2,YPF,843.31,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-10,Nafta Súper,YPF,802.3,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-10,Nafta Premium,YPF,989.9,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-11,Gas Oil Grado 3,YPF,1025.95,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-11,Nafta Súper,YPF,834.59,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-11,Gas Oil Grado 2,YPF,872.36,dropped
logic_rule,precio_sin_mayor_que_con,1000,2024-11,Nafta Premium,YPF,1025.95,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-11,Nafta Súper,Puma,1191.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-11,Nafta Premium,Puma,1438.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-11,Gas Oil Grado 2,Puma,1171.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-11,Gas Oil Grado 3,Puma,1386.0,dropped
logic_rule,precio_sin_mayor_que_con,1563,2024-11,Gas Oil Grado 3,YPF,1031.62,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-11,Gas Oil Grado 2,YPF,861.41,dropped
logic_rule,precio_sin_mayor_que_con,8337,2024-11,Nafta Súper,YPF,819.05,dropped
logic_rule,precio_sin_mayor_que_con,9405,2024-12,GNC,Puma,498.67,dropped
logic_rule,precio_sin_mayor_que_con,2285,2024-12,Nafta Súper,DAPSA,931.22,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-12,Nafta Súper,Puma,1225.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-12,Gas Oil Grado 3,Puma,1426.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-12,Gas Oil Grado 2,Puma,1205.0,dropped
logic_rule,precio_sin_mayor_que_con,10819,2024-12,Nafta Premium,Puma,1472.0,dropped
logic_rule,precio_sin_mayor_que_con,7430,2024-12,Nafta Premium,YPF,981.56,dropped
logic_rule,precio_sin_mayor_que_con,7430,2024-12,Nafta Súper,YPF,782.53,dropped
logic_rule,precio_sin_mayor_que_con,7430,2024-12,Gas Oil Grado 2,YPF,802.08,dropped
logic_rule,precio_sin_mayor_que_con,7668,2024-12,Nafta Común,YPF,1952.07,dropped
logic_rule,precio_sin_mayor_que_con,7046,2024-12,GNC,Gulf,131.59,dropped
logic_rule,precio_sin_mayor_que_con,1134,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1111,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1145,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1128,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1140,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1161,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1503,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,6179,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,6852,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,7386,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1073,2024-12,GNC,YPF,772.5,dropped
logic_rule,precio_sin_mayor_que_con,1080,2024-12,GNC,YPF,772.5,dropped
